task_id,source_split,source_config,text,code_python,test_list,code_go,code_go_status,code_go_attempts,code_go_tests_passed,code_go_tests_failed,code_java,code_java_status,code_java_attempts,code_java_tests_passed,code_java_tests_failed,code_javascript,code_javascript_status,code_javascript_attempts,code_javascript_tests_passed,code_javascript_tests_failed,code_ruby,code_ruby_status,code_ruby_attempts,code_ruby_tests_passed,code_ruby_tests_failed,code_rust,code_rust_status,code_rust_attempts,code_rust_tests_passed,code_rust_tests_failed,code_typescript,code_typescript_status,code_typescript_attempts,code_typescript_tests_passed,code_typescript_tests_failed
638,train,sanitized,Write a function to calculate the wind chill index rounded to the next integer given the wind velocity in km/h and a temperature in celsius.,"import math
def wind_chill(v,t):
 windchill = 13.12 + 0.6215*t -  11.37*math.pow(v, 0.16) + 0.3965*t*math.pow(v, 0.16)
 return int(round(windchill, 0))","[""assert wind_chill(120,35)==40"", ""assert wind_chill(40,20)==19"", ""assert wind_chill(10,8)==6""]","package main

import (
	""math""
)

func wind_chill(v, t float64) int {
	windchill := 13.12 + 0.6215*t - 11.37*math.Pow(v, 0.16) + 0.3965*t*math.Pow(v, 0.16)
	return int(math.Round(windchill))
}",success,1,3,0,"import java.util.*;

public class Solution {
    public static int wind_chill(double v, double t) {
        double windchill = 13.12 + 0.6215 * t - 11.37 * Math.pow(v, 0.16) + 0.3965 * t * Math.pow(v, 0.16);
        return (int) Math.round(windchill);
    }
}",success,1,3,0,"function wind_chill(v, t) {
  const windchill = 13.12 + 0.6215 * t - 11.37 * Math.pow(v, 0.16) + 0.3965 * t * Math.pow(v, 0.16);
  return Math.round(windchill);
}",success,1,3,0,"def wind_chill(v, t)
  windchill = 13.12 + 0.6215 * t - 11.37 * (v ** 0.16) + 0.3965 * t * (v ** 0.16)
  windchill.round(0).to_i
end",success,1,3,0,"pub fn wind_chill(v: f64, t: f64) -> i32 {
    let windchill = 13.12 + 0.6215 * t - 11.37 * v.powf(0.16) + 0.3965 * t * v.powf(0.16);
    windchill.round() as i32
}",success,1,3,0,"function wind_chill(v: number, t: number): number {
    const windchill = 13.12 + 0.6215 * t - 11.37 * Math.pow(v, 0.16) + 0.3965 * t * Math.pow(v, 0.16);
    return Math.round(windchill);
}",success,1,3,0
639,train,sanitized,Write a function to sum the length of the names of a given list of names after removing the names that start with a lowercase letter.,"def sample_nam(sample_names):
  sample_names=list(filter(lambda el:el[0].isupper() and el[1:].islower(),sample_names))
  return len(''.join(sample_names))","[""assert sample_nam(['sally', 'Dylan', 'rebecca', 'Diana', 'Joanne', 'keith'])==16"", ""assert sample_nam([\""php\"", \""res\"", \""Python\"", \""abcd\"", \""Java\"", \""aaa\""])==10"", ""assert sample_nam([\""abcd\"", \""Python\"", \""abba\"", \""aba\""])==6""]","package main

func sample_nam(sample_names []string) int {
	total := 0
	for _, name := range sample_names {
		if len(name) == 0 {
			continue
		}
		firstChar := rune(name[0])
		if firstChar >= 'A' && firstChar <= 'Z' {
			rest := name[1:]
			allLower := true
			for _, ch := range rest {
				if ch < 'a' || ch > 'z' {
					allLower = false
					break
				}
			}
			if allLower {
				total += len(name)
			}
		}
	}
	return total
}",success,1,3,0,"import java.util.*;

public class Solution {
    public static int sample_nam(ArrayList<String> sample_names) {
        ArrayList<String> filtered = new ArrayList<>();
        for (String el : sample_names) {
            if (el.length() > 0 && Character.isUpperCase(el.charAt(0))) {
                String rest = el.substring(1);
                if (rest.isEmpty() || rest.equals(rest.toLowerCase())) {
                    filtered.add(el);
                }
            }
        }
        StringBuilder sb = new StringBuilder();
        for (String name : filtered) {
            sb.append(name);
        }
        return sb.length();
    }
}",success,1,3,0,"function sample_nam(sample_names) {
  sample_names = sample_names.filter(el => {
    if (el.length === 0) return false;
    const firstChar = el[0];
    const rest = el.slice(1);
    const firstIsUpper = firstChar >= 'A' && firstChar <= 'Z';
    const restIsLower = rest === '' || [...rest].every(c => c >= 'a' && c <= 'z');
    return firstIsUpper && restIsLower;
  });
  return sample_names.join('').length;
}",success,1,3,0,"def sample_nam(sample_names)
  filtered_names = sample_names.select do |el|
    el[0] =~ /[A-Z]/ && (el[1..].empty? || el[1..] =~ /\A[a-z]*\z/)
  end
  filtered_names.join.length
end",success,1,3,0,"pub fn sample_nam(sample_names: Vec<&str>) -> usize {
    sample_names
        .into_iter()
        .filter(|name| {
            if name.is_empty() {
                return false;
            }
            let mut chars = name.chars();
            let first = chars.next().unwrap();
            if !first.is_uppercase() {
                return false;
            }
            chars.all(|c| c.is_lowercase())
        })
        .map(|name| name.len())
        .sum()
}",success,1,3,0,"function sample_nam(sample_names: string[]): number {
  const filtered = sample_names.filter(el => {
    if (el.length === 0) return false;
    if (el.length === 1) return el[0] === el[0].toUpperCase() && el[0] !== el[0].toLowerCase();
    const firstChar = el[0];
    const rest = el.slice(1);
    const firstIsUpper = firstChar === firstChar.toUpperCase() && firstChar !== firstChar.toLowerCase();
    const restIsLower = rest === rest.toLowerCase() && [...rest].every(c => c === c.toLowerCase() && c !== c.toUpperCase() || c === c.toLowerCase());
    return firstIsUpper && rest.length > 0 ? [...rest].every(c => c === c.toLowerCase()) && [...rest].some(c => c !== c.toUpperCase()) || rest === rest.toLowerCase() && [...rest].every(c => c.toLowerCase() !== c.toUpperCase() ? c === c.toLowerCase() : true) : firstIsUpper && rest.length === 0;
  });
  
  const properFiltered = sample_names.filter(el => {
    if (el.length === 0) return false;
    const firstChar = el[0];
    const isFirstUpper = firstChar >= 'A' && firstChar <= 'Z';
    if (!isFirstUpper) return false;
    if (el.length === 1) return true;
    const rest = el.slice(1);
    for (const c of rest) {
      if (c >= 'A' && c <= 'Z') return false;
      if (!(c >= 'a' && c <= 'z')) return false;
    }
    return true;
  });
  
  return properFiltered.join('').length;
}",success,1,3,0
640,train,sanitized,Write a function to remove the parenthesis and what is inbetween them from a string.,"import re
def remove_parenthesis(items):
 for item in items:
    return (re.sub(r"" ?\([^)]+\)"", """", item))","[""assert remove_parenthesis([\""python (chrome)\""])==(\""python\"")"", ""assert remove_parenthesis([\""string(.abc)\""])==(\""string\"")"", ""assert remove_parenthesis([\""alpha(num)\""])==(\""alpha\"")""]","package main

import (
	""regexp""
)

func remove_parenthesis(items []string) string {
	re := regexp.MustCompile(`\s?\([^)]+\)`)
	for _, item := range items {
		return re.ReplaceAllString(item, """")
	}
	return """"
}",success,2,3,0,"import java.util.*;
import java.util.regex.*;

public class Solution {
    public static String remove_parenthesis(ArrayList<String> items) {
        for (String item : items) {
            return item.replaceAll("" ?\\([^)]+\\)"", """");
        }
        return """";
    }
}",success,1,3,0,"function remove_parenthesis(items) {
  for (let item of items) {
    return item.replace(/ ?\([^)]+\)/g, """");
  }
}",success,1,3,0,"def remove_parenthesis(items)
  items.each do |item|
    return item.gsub(/ ?\([^)]+\)/, """")
  end
end",success,1,3,0,"use regex::Regex;

pub fn remove_parenthesis(items: Vec<&str>) -> String {
    if let Some(item) = items.first() {
        let re = Regex::new(r"" ?\([^)]+\)"").unwrap();
        re.replace_all(item, """").to_string()
    } else {
        String::new()
    }
}",success,1,3,0,"function remove_parenthesis(items: string[]): string {
    for (const item of items) {
        return item.replace(/ ?\([^)]+\)/g, """");
    }
    return """";
}",success,1,3,0
641,train,sanitized,Write a function to find the nth nonagonal number.,"def is_nonagonal(n): 
	return int(n * (7 * n - 5) / 2) ","[""assert is_nonagonal(10) == 325"", ""assert is_nonagonal(15) == 750"", ""assert is_nonagonal(18) == 1089""]","package main

func is_nonagonal(n int) int {
	return n * (7*n - 5) / 2
}",success,1,3,0,"import java.util.*;

public class Solution {
    public static int is_nonagonal(int n) {
        return n * (7 * n - 5) / 2;
    }
}",success,1,3,0,"function is_nonagonal(n) {
    return Math.floor(n * (7 * n - 5) / 2);
}",success,1,3,0,"def is_nonagonal(n)
  (n * (7 * n - 5) / 2).to_i
end",success,1,3,0,"pub fn is_nonagonal(n: i32) -> i32 {
    n * (7 * n - 5) / 2
}",success,1,3,0,"function is_nonagonal(n: number): number {
    return Math.floor(n * (7 * n - 5) / 2);
}",success,1,3,0
643,train,sanitized,"Write a function that checks if a strings contains 'z', except at the start and end of the word.","import re
def text_match_wordz_middle(text):
        return bool(re.search(r'\Bz\B',  text))","[""assert text_match_wordz_middle(\""pythonzabc.\"")==True"", ""assert text_match_wordz_middle(\""zxyabc.\"")==False"", ""assert text_match_wordz_middle(\""  lang  .\"")==False""]","package main

import (
	""regexp""
)

func text_match_wordz_middle(text string) bool {
	re := regexp.MustCompile(`\Bz\B`)
	return re.MatchString(text)
}",success,1,3,0,"import java.util.regex.*;

public class Solution {
    public static boolean text_match_wordz_middle(String text) {
        Pattern pattern = Pattern.compile(""\\Bz\\B"");
        Matcher matcher = pattern.matcher(text);
        return matcher.find();
    }
}",success,1,3,0,"function text_match_wordz_middle(text) {
    return /\Bz\B/.test(text);
}",success,1,3,0,"def text_match_wordz_middle(text)
  !!(text =~ /\Bz\B/)
end",success,1,3,0,"pub fn text_match_wordz_middle(text: &str) -> bool {
    let chars: Vec<char> = text.chars().collect();
    let len = chars.len();
    
    for (i, &c) in chars.iter().enumerate() {
        if c == 'z' {
            // Check if 'z' is not at a word boundary
            // \B means not at word boundary - so there must be word characters on both sides
            let has_word_char_before = i > 0 && is_word_char(chars[i - 1]);
            let has_word_char_after = i + 1 < len && is_word_char(chars[i + 1]);
            
            if has_word_char_before && has_word_char_after {
                return true;
            }
        }
    }
    
    false
}

fn is_word_char(c: char) -> bool {
    c.is_alphanumeric() || c == '_'
}",success,1,3,0,"function text_match_wordz_middle(text: string): boolean {
    const regex = /\Bz\B/;
    return regex.test(text);
}",success,1,3,0
644,train,sanitized,Write a python function to reverse an array upto a given position.,"def reverse_Array_Upto_K(input, k): 
  return (input[k-1::-1] + input[k:]) ","[""assert reverse_Array_Upto_K([1, 2, 3, 4, 5, 6],4) == [4, 3, 2, 1, 5, 6]"", ""assert reverse_Array_Upto_K([4, 5, 6, 7], 2) == [5, 4, 6, 7]"", ""assert reverse_Array_Upto_K([9, 8, 7, 6, 5],3) == [7, 8, 9, 6, 5]""]","package main

func reverse_Array_Upto_K(input []int, k int) []int {
	result := make([]int, 0, len(input))
	
	// Reverse first k elements
	for i := k - 1; i >= 0; i-- {
		result = append(result, input[i])
	}
	
	// Append remaining elements
	result = append(result, input[k:]...)
	
	return result
}",success,1,3,0,"import java.util.ArrayList;

class Solution {
    public static ArrayList<Integer> reverse_Array_Upto_K(ArrayList<Integer> input, int k) {
        ArrayList<Integer> result = new ArrayList<>();
        
        // Add elements from index k-1 down to 0 (reversed first k elements)
        for (int i = k - 1; i >= 0; i--) {
            result.add(input.get(i));
        }
        
        // Add remaining elements from index k onwards
        for (int i = k; i < input.size(); i++) {
            result.add(input.get(i));
        }
        
        return result;
    }
}",success,1,3,0,"function reverse_Array_Upto_K(input, k) {
  return input.slice(0, k).reverse().concat(input.slice(k));
}",success,1,3,0,"def reverse_Array_Upto_K(input, k)
  input[0, k].reverse + input[k..-1]
end",success,1,3,0,"pub fn reverse_Array_Upto_K(input: Vec<i32>, k: usize) -> Vec<i32> {
    let mut result: Vec<i32> = input[..k].iter().rev().cloned().collect();
    result.extend_from_slice(&input[k..]);
    result
}",success,1,3,0,"function reverse_Array_Upto_K<T>(input: T[], k: number): T[] {
  return [...input.slice(0, k).reverse(), ...input.slice(k)];
}",success,1,3,0
720,train,sanitized,Write a function to add a dictionary to the tuple. The output should be a tuple.,"def add_dict_to_tuple(test_tup, test_dict):
  test_tup = list(test_tup)
  test_tup.append(test_dict)
  test_tup = tuple(test_tup)
  return (test_tup) ","[""assert add_dict_to_tuple((4, 5, 6), {\""MSAM\"" : 1, \""is\"" : 2, \""best\"" : 3} ) == (4, 5, 6, {'MSAM': 1, 'is': 2, 'best': 3})"", ""assert add_dict_to_tuple((1, 2, 3), {\""UTS\"" : 2, \""is\"" : 3, \""Worst\"" : 4} ) == (1, 2, 3, {'UTS': 2, 'is': 3, 'Worst': 4})"", ""assert add_dict_to_tuple((8, 9, 10), {\""POS\"" : 3, \""is\"" : 4, \""Okay\"" : 5} ) == (8, 9, 10, {'POS': 3, 'is': 4, 'Okay': 5})""]","package main

func add_dict_to_tuple(test_tup []interface{}, test_dict map[string]int) []interface{} {
	result := make([]interface{}, len(test_tup))
	copy(result, test_tup)
	result = append(result, test_dict)
	return result
}",success,1,3,0,"import java.util.*;

public class Solution {
    public static Object[] add_dict_to_tuple(Object[] test_tup, HashMap<String, Integer> test_dict) {
        Object[] result = new Object[test_tup.length + 1];
        for (int i = 0; i < test_tup.length; i++) {
            result[i] = test_tup[i];
        }
        result[test_tup.length] = test_dict;
        return result;
    }
}",success,1,3,0,"function add_dict_to_tuple(test_tup, test_dict) {
  let result = [...test_tup];
  result.push(test_dict);
  return result;
}",success,1,3,0,"def add_dict_to_tuple(test_tup, test_dict)
  test_tup.to_a + [test_dict]
end",success,1,3,0,"use std::collections::HashMap;

#[derive(Debug, Clone, PartialEq)]
pub enum TupleElement {
    Int(i32),
    Dict(HashMap<String, i32>),
}

pub fn add_dict_to_tuple(test_tup: Vec<i32>, test_dict: HashMap<String, i32>) -> Vec<TupleElement> {
    let mut result: Vec<TupleElement> = test_tup.into_iter().map(TupleElement::Int).collect();
    result.push(TupleElement::Dict(test_dict));
    result
}",success,1,3,0,"function add_dict_to_tuple<T, K extends string | number | symbol, V>(
  test_tup: T[],
  test_dict: Record<K, V>
): [...T[], Record<K, V>] {
  return [...test_tup, test_dict];
}",success,1,3,0
721,train,sanitized,"Given a square matrix of size N*N given as a list of lists, where each cell is associated with a specific cost. A path is defined as a specific sequence of cells that starts from the top-left cell move only right or down and ends on bottom right cell. We want to find a path with the maximum average over all existing paths. Average is computed as total cost divided by the number of cells visited in the path.","def maxAverageOfPath(cost):
  N = len(cost)
  dp = [[0 for i in range(N + 1)] for j in range(N + 1)]
  dp[0][0] = cost[0][0]
  for i in range(1, N):
    dp[i][0] = dp[i - 1][0] + cost[i][0]
  for j in range(1, N):
    dp[0][j] = dp[0][j - 1] + cost[0][j]
  for i in range(1, N):
    for j in range(1, N):
      dp[i][j] = max(dp[i - 1][j],
                     dp[i][j - 1]) + cost[i][j]
  return dp[N - 1][N - 1] / (2 * N - 1)","[""assert maxAverageOfPath([[1, 2, 3], [6, 5, 4], [7, 3, 9]]) == 5.2"", ""assert maxAverageOfPath([[2, 3, 4], [7, 6, 5], [8, 4, 10]]) == 6.2"", ""assert maxAverageOfPath([[3, 4, 5], [8, 7, 6], [9, 5, 11]]) == 7.2"", ""assert maxAverageOfPath([[1, 2, 3], [4, 5, 6], [7, 8, 9]]) == 5.8""]","package main

func maxAverageOfPath(cost [][]int) float64 {
	N := len(cost)
	dp := make([][]int, N+1)
	for i := range dp {
		dp[i] = make([]int, N+1)
	}
	
	dp[0][0] = cost[0][0]
	
	for i := 1; i < N; i++ {
		dp[i][0] = dp[i-1][0] + cost[i][0]
	}
	
	for j := 1; j < N; j++ {
		dp[0][j] = dp[0][j-1] + cost[0][j]
	}
	
	for i := 1; i < N; i++ {
		for j := 1; j < N; j++ {
			if dp[i-1][j] > dp[i][j-1] {
				dp[i][j] = dp[i-1][j] + cost[i][j]
			} else {
				dp[i][j] = dp[i][j-1] + cost[i][j]
			}
		}
	}
	
	return float64(dp[N-1][N-1]) / float64(2*N-1)
}",success,1,4,0,"import java.util.ArrayList;

class Solution {
    public static double maxAverageOfPath(ArrayList<ArrayList<Integer>> cost) {
        int N = cost.size();
        int[][] dp = new int[N + 1][N + 1];
        
        dp[0][0] = cost.get(0).get(0);
        
        for (int i = 1; i < N; i++) {
            dp[i][0] = dp[i - 1][0] + cost.get(i).get(0);
        }
        
        for (int j = 1; j < N; j++) {
            dp[0][j] = dp[0][j - 1] + cost.get(0).get(j);
        }
        
        for (int i = 1; i < N; i++) {
            for (int j = 1; j < N; j++) {
                dp[i][j] = Math.max(dp[i - 1][j], dp[i][j - 1]) + cost.get(i).get(j);
            }
        }
        
        return (double) dp[N - 1][N - 1] / (2 * N - 1);
    }
    
    public static double maxAverageOfPath(int[][] cost) {
        int N = cost.length;
        int[][] dp = new int[N + 1][N + 1];
        
        dp[0][0] = cost[0][0];
        
        for (int i = 1; i < N; i++) {
            dp[i][0] = dp[i - 1][0] + cost[i][0];
        }
        
        for (int j = 1; j < N; j++) {
            dp[0][j] = dp[0][j - 1] + cost[0][j];
        }
        
        for (int i = 1; i < N; i++) {
            for (int j = 1; j < N; j++) {
                dp[i][j] = Math.max(dp[i - 1][j], dp[i][j - 1]) + cost[i][j];
            }
        }
        
        return (double) dp[N - 1][N - 1] / (2 * N - 1);
    }
}",success,1,4,0,"function maxAverageOfPath(cost) {
  const N = cost.length;
  const dp = Array.from({ length: N + 1 }, () => Array(N + 1).fill(0));
  dp[0][0] = cost[0][0];
  for (let i = 1; i < N; i++) {
    dp[i][0] = dp[i - 1][0] + cost[i][0];
  }
  for (let j = 1; j < N; j++) {
    dp[0][j] = dp[0][j - 1] + cost[0][j];
  }
  for (let i = 1; i < N; i++) {
    for (let j = 1; j < N; j++) {
      dp[i][j] = Math.max(dp[i - 1][j], dp[i][j - 1]) + cost[i][j];
    }
  }
  return dp[N - 1][N - 1] / (2 * N - 1);
}",success,1,4,0,"def maxAverageOfPath(cost)
  n = cost.length
  dp = Array.new(n + 1) { Array.new(n + 1, 0) }
  dp[0][0] = cost[0][0]
  
  (1...n).each do |i|
    dp[i][0] = dp[i - 1][0] + cost[i][0]
  end
  
  (1...n).each do |j|
    dp[0][j] = dp[0][j - 1] + cost[0][j]
  end
  
  (1...n).each do |i|
    (1...n).each do |j|
      dp[i][j] = [dp[i - 1][j], dp[i][j - 1]].max + cost[i][j]
    end
  end
  
  dp[n - 1][n - 1].to_f / (2 * n - 1)
end",success,1,4,0,"pub fn maxAverageOfPath(cost: Vec<Vec<i32>>) -> f64 {
    let n = cost.len();
    if n == 0 {
        return 0.0;
    }
    
    let mut dp = vec![vec![0i64; n + 1]; n + 1];
    
    dp[0][0] = cost[0][0] as i64;
    
    for i in 1..n {
        dp[i][0] = dp[i - 1][0] + cost[i][0] as i64;
    }
    
    for j in 1..n {
        dp[0][j] = dp[0][j - 1] + cost[0][j] as i64;
    }
    
    for i in 1..n {
        for j in 1..n {
            dp[i][j] = dp[i - 1][j].max(dp[i][j - 1]) + cost[i][j] as i64;
        }
    }
    
    dp[n - 1][n - 1] as f64 / (2 * n - 1) as f64
}",success,1,4,0,"function maxAverageOfPath(cost: number[][]): number {
  const N: number = cost.length;
  const dp: number[][] = Array.from({ length: N + 1 }, () => Array(N + 1).fill(0));
  
  dp[0][0] = cost[0][0];
  
  for (let i = 1; i < N; i++) {
    dp[i][0] = dp[i - 1][0] + cost[i][0];
  }
  
  for (let j = 1; j < N; j++) {
    dp[0][j] = dp[0][j - 1] + cost[0][j];
  }
  
  for (let i = 1; i < N; i++) {
    for (let j = 1; j < N; j++) {
      dp[i][j] = Math.max(dp[i - 1][j], dp[i][j - 1]) + cost[i][j];
    }
  }
  
  return dp[N - 1][N - 1] / (2 * N - 1);
}",success,1,4,0
722,train,sanitized,"The input is given as - a dictionary with a student name as a key and a tuple of float (student_height, student_weight) as a value, - minimal height, - minimal weight. Write a function to filter students that have height and weight above the minimum.","def filter_data(students,h,w):
    result = {k: s for k, s in students.items() if s[0] >=h and s[1] >=w}
    return result    ","[""assert filter_data({'Cierra Vega': (6.2, 70), 'Alden Cantrell': (5.9, 65), 'Kierra Gentry': (6.0, 68), 'Pierre Cox': (5.8, 66)},6.0,70)=={'Cierra Vega': (6.2, 70)}"", ""assert filter_data({'Cierra Vega': (6.2, 70), 'Alden Cantrell': (5.9, 65), 'Kierra Gentry': (6.0, 68), 'Pierre Cox': (5.8, 66)},5.9,67)=={'Cierra Vega': (6.2, 70),'Kierra Gentry': (6.0, 68)}"", ""assert filter_data({'Cierra Vega': (6.2, 70), 'Alden Cantrell': (5.9, 65), 'Kierra Gentry': (6.0, 68), 'Pierre Cox': (5.8, 66)},5.7,64)=={'Cierra Vega': (6.2, 70),'Alden Cantrell': (5.9, 65),'Kierra Gentry': (6.0, 68),'Pierre Cox': (5.8, 66)}""]","package main

type StudentData struct {
	Height float64
	Weight float64
}

func filter_data(students map[string]StudentData, h float64, w float64) map[string]StudentData {
	result := make(map[string]StudentData)
	for k, s := range students {
		if s.Height >= h && s.Weight >= w {
			result[k] = s
		}
	}
	return result
}",success,2,3,0,"import java.util.HashMap;
import java.util.Map;

public class Solution {
    public static HashMap<String, double[]> filter_data(HashMap<String, double[]> students, double h, double w) {
        HashMap<String, double[]> result = new HashMap<>();
        for (Map.Entry<String, double[]> entry : students.entrySet()) {
            String k = entry.getKey();
            double[] s = entry.getValue();
            if (s[0] >= h && s[1] >= w) {
                result.put(k, s);
            }
        }
        return result;
    }
}",success,1,3,0,"function filter_data(students, h, w) {
    const result = {};
    for (const [k, s] of Object.entries(students)) {
        if (s[0] >= h && s[1] >= w) {
            result[k] = s;
        }
    }
    return result;
}",success,1,3,0,"def filter_data(students, h, w)
  students.select { |k, s| s[0] >= h && s[1] >= w }
end",success,1,3,0,"use std::collections::HashMap;

pub fn filter_data(
    students: HashMap<String, (f64, f64)>,
    h: f64,
    w: f64,
) -> HashMap<String, (f64, f64)> {
    students
        .into_iter()
        .filter(|(_, s)| s.0 >= h && s.1 >= w)
        .collect()
}",success,1,3,0,"function filter_data(
    students: Record<string, [number, number]>,
    h: number,
    w: number
): Record<string, [number, number]> {
    const result: Record<string, [number, number]> = {};
    for (const [k, s] of Object.entries(students)) {
        if (s[0] >= h && s[1] >= w) {
            result[k] = s;
        }
    }
    return result;
}",success,1,3,0
723,train,sanitized,The input is defined as two lists of the same length. Write a function to count indices where the lists have the same values.,"from operator import eq
def count_same_pair(nums1, nums2):
    result = sum(map(eq, nums1, nums2))
    return result","[""assert count_same_pair([1, 2, 3, 4, 5, 6, 7, 8],[2, 2, 3, 1, 2, 6, 7, 9])==4"", ""assert count_same_pair([0, 1, 2, -1, -5, 6, 0, -3, -2, 3, 4, 6, 8],[2, 1, 2, -1, -5, 6, 4, -3, -2, 3, 4, 6, 8])==11"", ""assert count_same_pair([2, 4, -6, -9, 11, -12, 14, -5, 17],[2, 1, 2, -1, -5, 6, 4, -3, -2, 3, 4, 6, 8])==1"", ""assert count_same_pair([0, 1, 1, 2],[0, 1, 2, 2])==3""]","package main

func count_same_pair(nums1, nums2 []int) int {
	result := 0
	for i := 0; i < len(nums1) && i < len(nums2); i++ {
		if nums1[i] == nums2[i] {
			result++
		}
	}
	return result
}",success,2,4,0,"import java.util.ArrayList;

class Solution {
    public static int count_same_pair(ArrayList<Integer> nums1, ArrayList<Integer> nums2) {
        int result = 0;
        int length = Math.min(nums1.size(), nums2.size());
        for (int i = 0; i < length; i++) {
            if (nums1.get(i).equals(nums2.get(i))) {
                result++;
            }
        }
        return result;
    }
}",success,1,4,0,"function count_same_pair(nums1, nums2) {
    let result = 0;
    for (let i = 0; i < nums1.length; i++) {
        if (nums1[i] === nums2[i]) {
            result++;
        }
    }
    return result;
}",success,1,4,0,"def count_same_pair(nums1, nums2)
  nums1.zip(nums2).count { |a, b| a == b }
end",success,1,4,0,"pub fn count_same_pair(nums1: Vec<i32>, nums2: Vec<i32>) -> usize {
    nums1.iter().zip(nums2.iter()).filter(|(a, b)| a == b).count()
}",success,1,4,0,"function count_same_pair<T>(nums1: T[], nums2: T[]): number {
    let result = 0;
    for (let i = 0; i < nums1.length; i++) {
        if (nums1[i] === nums2[i]) {
            result++;
        }
    }
    return result;
}",success,1,4,0
724,train,sanitized,Write a function that takes base and power as arguments and calculate the sum of all digits of the base to the specified power.,"def power_base_sum(base, power):
    return sum([int(i) for i in str(pow(base, power))])","[""assert power_base_sum(2,100)==115"", ""assert power_base_sum(8,10)==37"", ""assert power_base_sum(8,15)==62"", ""assert power_base_sum(3,3)==9""]","package main

import (
	""math/big""
)

func power_base_sum(base, power int) int {
	b := big.NewInt(int64(base))
	result := new(big.Int).Exp(b, big.NewInt(int64(power)), nil)
	
	str := result.String()
	sum := 0
	for _, ch := range str {
		sum += int(ch - '0')
	}
	return sum
}",success,1,4,0,"import java.math.BigInteger;

public class Solution {
    public static int power_base_sum(int base, int power) {
        BigInteger result = BigInteger.valueOf(base).pow(power);
        String digits = result.toString();
        int sum = 0;
        for (int i = 0; i < digits.length(); i++) {
            sum += Character.getNumericValue(digits.charAt(i));
        }
        return sum;
    }
}",success,1,4,0,"function power_base_sum(base, power) {
    return (BigInt(base) ** BigInt(power))
        .toString()
        .split('')
        .reduce((sum, digit) => sum + parseInt(digit), 0);
}",success,2,4,0,"def power_base_sum(base, power)
  (base ** power).to_s.chars.map(&:to_i).sum
end",success,1,4,0,"pub fn power_base_sum(base: u64, power: u32) -> u64 {
    let mut result = vec![1u8];
    
    for _ in 0..power {
        let mut carry = 0u64;
        for digit in &mut result {
            let prod = *digit as u64 * base + carry;
            *digit = (prod % 10) as u8;
            carry = prod / 10;
        }
        while carry > 0 {
            result.push((carry % 10) as u8);
            carry /= 10;
        }
    }
    
    result.iter().map(|&d| d as u64).sum()
}",success,5,4,0,"function power_base_sum(base: number, power: number): number {
    const result = BigInt(base) ** BigInt(power);
    const digits = result.toString().split('');
    return digits.reduce((sum, digit) => sum + parseInt(digit, 10), 0);
}",success,1,4,0
725,train,sanitized,"Write a function to extract values between quotation marks "" "" of the given string.","import re
def extract_quotation(text1):
  return (re.findall(r'""(.*?)""', text1))","[""assert extract_quotation('Cortex \""A53\"" Based \""multi\"" tasking \""Processor\""') == ['A53', 'multi', 'Processor']"", ""assert extract_quotation('Cast your \""favorite\"" entertainment \""apps\""') == ['favorite', 'apps']"", ""assert extract_quotation('Watch content \""4k Ultra HD\"" resolution with \""HDR 10\"" Support') == ['4k Ultra HD', 'HDR 10']"", ""assert extract_quotation(\""Watch content '4k Ultra HD' resolution with 'HDR 10' Support\"") == []""]","package main

import (
	""regexp""
)

func extract_quotation(text1 string) []string {
	re := regexp.MustCompile(`""(.*?)""`)
	matches := re.FindAllStringSubmatch(text1, -1)
	
	result := []string{}
	for _, match := range matches {
		if len(match) > 1 {
			result = append(result, match[1])
		}
	}
	
	return result
}",success,1,4,0,"import java.util.ArrayList;
import java.util.List;
import java.util.regex.Matcher;
import java.util.regex.Pattern;

public class Solution {
    public static List<String> extract_quotation(String text1) {
        List<String> result = new ArrayList<>();
        Pattern pattern = Pattern.compile(""\""(.*?)\"""");
        Matcher matcher = pattern.matcher(text1);
        while (matcher.find()) {
            result.add(matcher.group(1));
        }
        return result;
    }
}",success,2,4,0,"function extract_quotation(text1) {
  const regex = /""(.*?)""/g;
  const matches = [];
  let match;
  while ((match = regex.exec(text1)) !== null) {
    matches.push(match[1]);
  }
  return matches;
}",success,1,4,0,"def extract_quotation(text1)
  text1.scan(/""(.*?)""/).flatten
end",success,1,4,0,"pub fn extract_quotation(text1: &str) -> Vec<String> {
    let mut results = Vec::new();
    let mut chars = text1.chars().peekable();
    
    while let Some(c) = chars.next() {
        if c == '""' {
            let mut quoted = String::new();
            for inner_c in chars.by_ref() {
                if inner_c == '""' {
                    break;
                }
                quoted.push(inner_c);
            }
            results.push(quoted);
        }
    }
    
    results
}",success,1,4,0,"function extract_quotation(text1: string): string[] {
  const regex = /""(.*?)""/g;
  const matches: string[] = [];
  let match: RegExpExecArray | null;
  
  while ((match = regex.exec(text1)) !== null) {
    matches.push(match[1]);
  }
  
  return matches;
}",success,1,4,0
