task_id,source_split,source_config,text,code_python,test_list,code_java,code_java_status,code_java_attempts,code_java_tests_passed,code_java_tests_failed,tests_java
622,train,sanitized,Write a function to find the median of two sorted lists of same size.,"def get_median(arr1, arr2, n):
  i = 0
  j = 0
  m1 = -1
  m2 = -1
  count = 0
  while count < n + 1:
    count += 1
    if i == n:
      m1 = m2
      m2 = arr2[0]
      break
    elif j == n:
      m1 = m2
      m2 = arr1[0]
      break
    if arr1[i] <= arr2[j]:
      m1 = m2
      m2 = arr1[i]
      i += 1
    else:
      m1 = m2
      m2 = arr2[j]
      j += 1
  return (m1 + m2)/2","[""assert get_median([1, 12, 15, 26, 38], [2, 13, 17, 30, 45], 5) == 16.0"", ""assert get_median([2, 4, 8, 9], [7, 13, 19, 28], 4) == 8.5"", ""assert get_median([3, 6, 14, 23, 36, 42], [2, 18, 27, 39, 49, 55], 6) == 25.0""]","import java.util.*;

public class Solution {
    public static double get_median(ArrayList<Integer> arr1, ArrayList<Integer> arr2, int n) {
        int i = 0;
        int j = 0;
        int m1 = -1;
        int m2 = -1;
        int count = 0;
        while (count < n + 1) {
            count += 1;
            if (i == n) {
                m1 = m2;
                m2 = arr2.get(0);
                break;
            } else if (j == n) {
                m1 = m2;
                m2 = arr1.get(0);
                break;
            }
            if (arr1.get(i) <= arr2.get(j)) {
                m1 = m2;
                m2 = arr1.get(i);
                i += 1;
            } else {
                m1 = m2;
                m2 = arr2.get(j);
                j += 1;
            }
        }
        return (m1 + m2) / 2.0;
    }
}",success,1,3,0,"[{""python_test"": ""assert get_median([1, 12, 15, 26, 38], [2, 13, 17, 30, 45], 5) == 16.0"", ""generated_test"": ""ArrayList<Integer> arr1 = new ArrayList<Integer>();\narr1.add(1);\narr1.add(12);\narr1.add(15);\narr1.add(26);\narr1.add(38);\n\nArrayList<Integer> arr2 = new ArrayList<Integer>();\narr2.add(2);\narr2.add(13);\narr2.add(17);\narr2.add(30);\narr2.add(45);\n\ndouble result = get_median(arr1, arr2, 5);\ndouble expected = 16.0;\n\nif (result == expected) {\n    System.out.println(\""PASS\"");\n} else {\n    System.out.println(\""FAIL\"");\n    System.out.println(\""  Expected: \"" + expected);\n    System.out.println(\""  Got: \"" + result);\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert get_median([2, 4, 8, 9], [7, 13, 19, 28], 4) == 8.5"", ""generated_test"": ""ArrayList<Integer> arr1 = new ArrayList<>();\narr1.add(2);\narr1.add(4);\narr1.add(8);\narr1.add(9);\n\nArrayList<Integer> arr2 = new ArrayList<>();\narr2.add(7);\narr2.add(13);\narr2.add(19);\narr2.add(28);\n\ndouble result = get_median(arr1, arr2, 4);\ndouble expected = 8.5;\n\nif (result == expected) {\n    System.out.println(\""PASS\"");\n} else {\n    System.out.println(\""FAIL\"");\n    System.out.println(\""  Expected: \"" + expected);\n    System.out.println(\""  Got: \"" + result);\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert get_median([3, 6, 14, 23, 36, 42], [2, 18, 27, 39, 49, 55], 6) == 25.0"", ""generated_test"": ""ArrayList<Integer> arr1 = new ArrayList<>();\narr1.add(3);\narr1.add(6);\narr1.add(14);\narr1.add(23);\narr1.add(36);\narr1.add(42);\n\nArrayList<Integer> arr2 = new ArrayList<>();\narr2.add(2);\narr2.add(18);\narr2.add(27);\narr2.add(39);\narr2.add(49);\narr2.add(55);\n\ndouble result = get_median(arr1, arr2, 6);\ndouble expected = 25.0;\n\nif (result == expected) {\n    System.out.println(\""PASS\"");\n} else {\n    System.out.println(\""FAIL\"");\n    System.out.println(\""  Expected: \"" + expected);\n    System.out.println(\""  Got: \"" + result);\n}"", ""passed"": true, ""llm_validated"": false}]"
623,train,sanitized,Write a function to compute the n-th power of each number in a list.,"def nth_nums(nums,n):
 nth_nums = list(map(lambda x: x ** n, nums))
 return nth_nums","[""assert nth_nums([1, 2, 3, 4, 5, 6, 7, 8, 9, 10],2)==[1, 4, 9, 16, 25, 36, 49, 64, 81, 100]"", ""assert nth_nums([10,20,30],3)==([1000, 8000, 27000])"", ""assert nth_nums([12,15],5)==([248832, 759375])""]","import java.util.ArrayList;
import java.util.List;

public class Solution {
    public static List<Long> nth_nums(List<Integer> nums, int n) {
        ArrayList<Long> result = new ArrayList<>();
        for (int x : nums) {
            result.add((long) Math.pow(x, n));
        }
        return result;
    }
}",success,1,3,0,"[{""python_test"": ""assert nth_nums([1, 2, 3, 4, 5, 6, 7, 8, 9, 10],2)==[1, 4, 9, 16, 25, 36, 49, 64, 81, 100]"", ""generated_test"": ""List<Integer> input = new ArrayList<>();\ninput.add(1);\ninput.add(2);\ninput.add(3);\ninput.add(4);\ninput.add(5);\ninput.add(6);\ninput.add(7);\ninput.add(8);\ninput.add(9);\ninput.add(10);\n\nList<Long> expected = new ArrayList<>();\nexpected.add(1L);\nexpected.add(4L);\nexpected.add(9L);\nexpected.add(16L);\nexpected.add(25L);\nexpected.add(36L);\nexpected.add(49L);\nexpected.add(64L);\nexpected.add(81L);\nexpected.add(100L);\n\nList<Long> result = nth_nums(input, 2);\n\nif (result.equals(expected)) {\n    System.out.println(\""PASS\"");\n} else {\n    System.out.println(\""FAIL\"");\n    System.out.println(\""  Expected: \"" + expected);\n    System.out.println(\""  Got: \"" + result);\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert nth_nums([10,20,30],3)==([1000, 8000, 27000])"", ""generated_test"": ""List<Integer> input = new ArrayList<>();\ninput.add(10);\ninput.add(20);\ninput.add(30);\n\nList<Long> expected = new ArrayList<>();\nexpected.add(1000L);\nexpected.add(8000L);\nexpected.add(27000L);\n\nList<Long> result = nth_nums(input, 3);\n\nif (result.equals(expected)) {\n    System.out.println(\""PASS\"");\n} else {\n    System.out.println(\""FAIL\"");\n    System.out.println(\""  Expected: \"" + expected);\n    System.out.println(\""  Got: \"" + result);\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert nth_nums([12,15],5)==([248832, 759375])"", ""generated_test"": ""List<Integer> input = new ArrayList<>();\ninput.add(12);\ninput.add(15);\nList<Long> expected = new ArrayList<>();\nexpected.add(248832L);\nexpected.add(759375L);\nList<Long> result = nth_nums(input, 5);\nif (result.equals(expected)) {\n    System.out.println(\""PASS\"");\n} else {\n    System.out.println(\""FAIL\"");\n    System.out.println(\""  Expected: \"" + expected);\n    System.out.println(\""  Got: \"" + result);\n}"", ""passed"": true, ""llm_validated"": false}]"
624,train,sanitized,Write a python function to convert a given string to uppercase.,"def is_upper(string):
  return (string.upper())","[""assert is_upper(\""person\"") ==\""PERSON\"""", ""assert is_upper(\""final\"") == \""FINAL\"""", ""assert is_upper(\""Valid\"") == \""VALID\""""]","import java.util.*;

public class Solution {
    public static String is_upper(String string) {
        return string.toUpperCase();
    }
}",success,1,3,0,"[{""python_test"": ""assert is_upper(\""person\"") ==\""PERSON\"""", ""generated_test"": ""String result = is_upper(\""person\"");\nString expected = \""PERSON\"";\nif (result.equals(expected)) {\n    System.out.println(\""PASS\"");\n} else {\n    System.out.println(\""FAIL\"");\n    System.out.println(\""  Expected: \"" + expected);\n    System.out.println(\""  Got: \"" + result);\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert is_upper(\""final\"") == \""FINAL\"""", ""generated_test"": ""String result = is_upper(\""final\"");\nString expected = \""FINAL\"";\nif (result.equals(expected)) {\n    System.out.println(\""PASS\"");\n} else {\n    System.out.println(\""FAIL\"");\n    System.out.println(\""  Expected: \"" + expected);\n    System.out.println(\""  Got: \"" + result);\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert is_upper(\""Valid\"") == \""VALID\"""", ""generated_test"": ""String result = is_upper(\""Valid\"");\nString expected = \""VALID\"";\nif (result.equals(expected)) {\n    System.out.println(\""PASS\"");\n} else {\n    System.out.println(\""FAIL\"");\n    System.out.println(\""  Expected: \"" + expected);\n    System.out.println(\""  Got: \"" + result);\n}"", ""passed"": true, ""llm_validated"": false}]"
625,train,sanitized,Write a python function to interchange the first and last element in a given list.,"def swap_List(newList): 
    size = len(newList) 
    temp = newList[0] 
    newList[0] = newList[size - 1] 
    newList[size - 1] = temp   
    return newList ","[""assert swap_List([1,2,3]) == [3,2,1]"", ""assert swap_List([1,2,3,4,4]) == [4,2,3,4,1]"", ""assert swap_List([4,5,6]) == [6,5,4]""]","import java.util.ArrayList;

class Solution {
    public static ArrayList<Integer> swap_List(ArrayList<Integer> newList) {
        int size = newList.size();
        int temp = newList.get(0);
        newList.set(0, newList.get(size - 1));
        newList.set(size - 1, temp);
        return newList;
    }
}",success,1,3,0,"[{""python_test"": ""assert swap_List([1,2,3]) == [3,2,1]"", ""generated_test"": ""ArrayList<Integer> input = new ArrayList<Integer>();\ninput.add(1);\ninput.add(2);\ninput.add(3);\n\nArrayList<Integer> expected = new ArrayList<Integer>();\nexpected.add(3);\nexpected.add(2);\nexpected.add(1);\n\nArrayList<Integer> result = swap_List(input);\n\nif (result.equals(expected)) {\n    System.out.println(\""PASS\"");\n} else {\n    System.out.println(\""FAIL\"");\n    System.out.println(\""  Expected: \"" + expected);\n    System.out.println(\""  Got: \"" + result);\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert swap_List([1,2,3,4,4]) == [4,2,3,4,1]"", ""generated_test"": ""ArrayList<Integer> input = new ArrayList<>();\ninput.add(1);\ninput.add(2);\ninput.add(3);\ninput.add(4);\ninput.add(4);\n\nArrayList<Integer> expected = new ArrayList<>();\nexpected.add(4);\nexpected.add(2);\nexpected.add(3);\nexpected.add(4);\nexpected.add(1);\n\nArrayList<Integer> result = swap_List(input);\n\nif (result.equals(expected)) {\n    System.out.println(\""PASS\"");\n} else {\n    System.out.println(\""FAIL\"");\n    System.out.println(\""  Expected: \"" + expected);\n    System.out.println(\""  Got: \"" + result);\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert swap_List([4,5,6]) == [6,5,4]"", ""generated_test"": ""ArrayList<Integer> input = new ArrayList<>();\ninput.add(4);\ninput.add(5);\ninput.add(6);\n\nArrayList<Integer> expected = new ArrayList<>();\nexpected.add(6);\nexpected.add(5);\nexpected.add(4);\n\nArrayList<Integer> result = swap_List(input);\n\nif (result.equals(expected)) {\n    System.out.println(\""PASS\"");\n} else {\n    System.out.println(\""FAIL\"");\n    System.out.println(\""  Expected: \"" + expected);\n    System.out.println(\""  Got: \"" + result);\n}"", ""passed"": true, ""llm_validated"": false}]"
626,train,sanitized,Write a python function to find the area of the largest triangle that can be inscribed in a semicircle with a given radius.,"def triangle_area(r) :  
    if r < 0 : 
        return None
    return r * r ","[""assert triangle_area(-1) == None"", ""assert triangle_area(0) == 0"", ""assert triangle_area(2) == 4""]","import java.util.*;

public class Solution {
    public static Double triangle_area(int r) {
        if (r < 0) {
            return null;
        }
        return (double) (r * r);
    }
}",success,1,3,0,"[{""python_test"": ""assert triangle_area(-1) == None"", ""generated_test"": ""Double result = triangle_area(-1);\nDouble expected = null;\nif (result == null && expected == null) {\n    System.out.println(\""PASS\"");\n} else if (result != null && result.equals(expected)) {\n    System.out.println(\""PASS\"");\n} else {\n    System.out.println(\""FAIL\"");\n    System.out.println(\""  Expected: \"" + expected);\n    System.out.println(\""  Got: \"" + result);\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert triangle_area(0) == 0"", ""generated_test"": ""Double result = triangle_area(0);\nDouble expected = 0.0;\nif (result != null && result.equals(expected)) {\n    System.out.println(\""PASS\"");\n} else {\n    System.out.println(\""FAIL\"");\n    System.out.println(\""  Expected: \"" + expected);\n    System.out.println(\""  Got: \"" + result);\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert triangle_area(2) == 4"", ""generated_test"": ""Double result = triangle_area(2);\nDouble expected = 4.0;\nif (result != null && result.equals(expected)) {\n    System.out.println(\""PASS\"");\n} else {\n    System.out.println(\""FAIL\"");\n    System.out.println(\""  Expected: \"" + expected);\n    System.out.println(\""  Got: \"" + result);\n}"", ""passed"": true, ""llm_validated"": false}]"
627,train,sanitized,Write a python function to find the smallest missing number from a sorted list of natural numbers.,"def find_First_Missing(array,start=0,end=None):
    if end is None:
      end = len(array) - 1   
    if (start > end): 
        return end + 1
    if (start != array[start]): 
        return start; 
    mid = int((start + end) / 2) 
    if (array[mid] == mid): 
        return find_First_Missing(array,mid+1,end) 
    return find_First_Missing(array,start,mid) ","[""assert find_First_Missing([0,1,2,3]) == 4"", ""assert find_First_Missing([0,1,2,6,9]) == 3"", ""assert find_First_Missing([2,3,5,8,9]) == 0""]","import java.util.ArrayList;

public class Solution {
    public static int find_First_Missing(ArrayList<Integer> array, int start, Integer end) {
        if (end == null) {
            end = array.size() - 1;
        }
        if (start > end) {
            return end + 1;
        }
        if (start != array.get(start)) {
            return start;
        }
        int mid = (start + end) / 2;
        if (array.get(mid) == mid) {
            return find_First_Missing(array, mid + 1, end);
        }
        return find_First_Missing(array, start, mid);
    }
    
    public static int find_First_Missing(ArrayList<Integer> array) {
        return find_First_Missing(array, 0, null);
    }
    
    public static int find_First_Missing(int[] array) {
        ArrayList<Integer> list = new ArrayList<>();
        for (int num : array) {
            list.add(num);
        }
        return find_First_Missing(list, 0, null);
    }
}",success,1,3,0,"[{""python_test"": ""assert find_First_Missing([0,1,2,3]) == 4"", ""generated_test"": ""int[] input0 = new int[]{0,1,2,3};\nint expected = 4;\nint result = find_First_Missing(input0);\nif (result == expected) {\n    System.out.println(\""PASS\"");\n} else {\n    System.out.println(\""FAIL\"");\n    System.out.println(\""  Expected: \"" + expected);\n    System.out.println(\""  Got: \"" + result);\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert find_First_Missing([0,1,2,6,9]) == 3"", ""generated_test"": ""int[] input = new int[]{0,1,2,6,9};\nint expected = 3;\nint result = find_First_Missing(input);\nif (result == expected) {\n    System.out.println(\""PASS\"");\n} else {\n    System.out.println(\""FAIL\"");\n    System.out.println(\""  Expected: \"" + expected);\n    System.out.println(\""  Got: \"" + result);\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert find_First_Missing([2,3,5,8,9]) == 0"", ""generated_test"": ""int result = find_First_Missing(new int[]{2,3,5,8,9});\nint expected = 0;\nif (result == expected) {\n    System.out.println(\""PASS\"");\n} else {\n    System.out.println(\""FAIL\"");\n    System.out.println(\""  Expected: \"" + expected);\n    System.out.println(\""  Got: \"" + result);\n}"", ""passed"": true, ""llm_validated"": false}]"
628,train,sanitized,Write a function to replace all spaces in the given string with '%20'.,"def replace_spaces(string):
  return string.replace("" "", ""%20"")","[""assert replace_spaces(\""My Name is Dawood\"") == 'My%20Name%20is%20Dawood'"", ""assert replace_spaces(\""I am a Programmer\"") == 'I%20am%20a%20Programmer'"", ""assert replace_spaces(\""I love Coding\"") == 'I%20love%20Coding'""]","import java.util.*;

public class Solution {
    public static String replace_spaces(String string) {
        return string.replace("" "", ""%20"");
    }
}",success,1,3,0,"[{""python_test"": ""assert replace_spaces(\""My Name is Dawood\"") == 'My%20Name%20is%20Dawood'"", ""generated_test"": ""String result = replace_spaces(\""My Name is Dawood\"");\nString expected = \""My%20Name%20is%20Dawood\"";\nif (result.equals(expected)) {\n    System.out.println(\""PASS\"");\n} else {\n    System.out.println(\""FAIL\"");\n    System.out.println(\""  Expected: \"" + expected);\n    System.out.println(\""  Got: \"" + result);\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert replace_spaces(\""I am a Programmer\"") == 'I%20am%20a%20Programmer'"", ""generated_test"": ""String result = replace_spaces(\""I am a Programmer\"");\nString expected = \""I%20am%20a%20Programmer\"";\nif (result.equals(expected)) {\n    System.out.println(\""PASS\"");\n} else {\n    System.out.println(\""FAIL\"");\n    System.out.println(\""  Expected: \"" + expected);\n    System.out.println(\""  Got: \"" + result);\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert replace_spaces(\""I love Coding\"") == 'I%20love%20Coding'"", ""generated_test"": ""String result = replace_spaces(\""I love Coding\"");\nString expected = \""I%20love%20Coding\"";\nif (result.equals(expected)) {\n    System.out.println(\""PASS\"");\n} else {\n    System.out.println(\""FAIL\"");\n    System.out.println(\""  Expected: \"" + expected);\n    System.out.println(\""  Got: \"" + result);\n}"", ""passed"": true, ""llm_validated"": false}]"
629,train,sanitized,Write a python function to find even numbers from a list of numbers.,"def Split(list): 
    return [num for num in list if num % 2 == 0]","[""assert Split([1,2,3,4,5]) == [2,4]"", ""assert Split([4,5,6,7,8,0,1]) == [4,6,8,0]"", ""assert Split ([8,12,15,19]) == [8,12]""]","import java.util.ArrayList;

public class Solution {
    public static ArrayList<Integer> Split(ArrayList<Integer> list) {
        ArrayList<Integer> result = new ArrayList<>();
        for (int num : list) {
            if (num % 2 == 0) {
                result.add(num);
            }
        }
        return result;
    }
}",success,1,3,0,"[{""python_test"": ""assert Split([1,2,3,4,5]) == [2,4]"", ""generated_test"": ""ArrayList<Integer> input = new ArrayList<>();\ninput.add(1);\ninput.add(2);\ninput.add(3);\ninput.add(4);\ninput.add(5);\n\nArrayList<Integer> expected = new ArrayList<>();\nexpected.add(2);\nexpected.add(4);\n\nArrayList<Integer> result = Split(input);\n\nif (result.equals(expected)) {\n    System.out.println(\""PASS\"");\n} else {\n    System.out.println(\""FAIL\"");\n    System.out.println(\""  Expected: \"" + expected);\n    System.out.println(\""  Got: \"" + result);\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert Split([4,5,6,7,8,0,1]) == [4,6,8,0]"", ""generated_test"": ""ArrayList<Integer> input = new ArrayList<>();\ninput.add(4);\ninput.add(5);\ninput.add(6);\ninput.add(7);\ninput.add(8);\ninput.add(0);\ninput.add(1);\n\nArrayList<Integer> expected = new ArrayList<>();\nexpected.add(4);\nexpected.add(6);\nexpected.add(8);\nexpected.add(0);\n\nArrayList<Integer> result = Split(input);\n\nif (result.equals(expected)) {\n    System.out.println(\""PASS\"");\n} else {\n    System.out.println(\""FAIL\"");\n    System.out.println(\""  Expected: \"" + expected);\n    System.out.println(\""  Got: \"" + result);\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert Split ([8,12,15,19]) == [8,12]"", ""generated_test"": ""ArrayList<Integer> input = new ArrayList<>();\ninput.add(8);\ninput.add(12);\ninput.add(15);\ninput.add(19);\n\nArrayList<Integer> expected = new ArrayList<>();\nexpected.add(8);\nexpected.add(12);\n\nArrayList<Integer> result = Split(input);\n\nif (result.equals(expected)) {\n    System.out.println(\""PASS\"");\n} else {\n    System.out.println(\""FAIL\"");\n    System.out.println(\""  Expected: \"" + expected);\n    System.out.println(\""  Got: \"" + result);\n}"", ""passed"": true, ""llm_validated"": false}]"
630,train,sanitized,Write a function to extract all the adjacent coordinates of the given coordinate tuple.,"def adjac(ele, sub = []): 
  if not ele: 
     yield sub 
  else: 
     yield from [idx for j in range(ele[0] - 1, ele[0] + 2) 
                for idx in adjac(ele[1:], sub + [j])] 
def get_coordinates(test_tup):
  return list(adjac(test_tup))","[""assert get_coordinates((3, 4)) == [[2, 3], [2, 4], [2, 5], [3, 3], [3, 4], [3, 5], [4, 3], [4, 4], [4, 5]]"", ""assert get_coordinates((4, 5)) ==[[3, 4], [3, 5], [3, 6], [4, 4], [4, 5], [4, 6], [5, 4], [5, 5], [5, 6]]"", ""assert get_coordinates((5, 6)) == [[4, 5], [4, 6], [4, 7], [5, 5], [5, 6], [5, 7], [6, 5], [6, 6], [6, 7]]""]","import java.util.ArrayList;
import java.util.List;

public class Solution {
    
    public static List<List<Integer>> get_coordinates(int[] test_tup) {
        List<List<Integer>> result = new ArrayList<>();
        adjac(test_tup, 0, new ArrayList<>(), result);
        return result;
    }
    
    private static void adjac(int[] ele, int index, List<Integer> sub, List<List<Integer>> result) {
        if (index >= ele.length) {
            result.add(new ArrayList<>(sub));
        } else {
            for (int j = ele[index] - 1; j <= ele[index] + 1; j++) {
                List<Integer> newSub = new ArrayList<>(sub);
                newSub.add(j);
                adjac(ele, index + 1, newSub, result);
            }
        }
    }
    
    public static List<List<Integer>> adjac(int[] ele, List<Integer> sub) {
        List<List<Integer>> result = new ArrayList<>();
        adjac(ele, 0, sub, result);
        return result;
    }
    
    public static List<List<Integer>> adjac(int[] ele) {
        return adjac(ele, new ArrayList<>());
    }
}",success,5,3,0,"[{""python_test"": ""assert get_coordinates((3, 4)) == [[2, 3], [2, 4], [2, 5], [3, 3], [3, 4], [3, 5], [4, 3], [4, 4], [4, 5]]"", ""generated_test"": ""int[] input = new int[]{3, 4};\nList<List<Integer>> result = get_coordinates(input);\n\nList<List<Integer>> expected = new ArrayList<>();\nexpected.add(new ArrayList<>(List.of(2, 3)));\nexpected.add(new ArrayList<>(List.of(2, 4)));\nexpected.add(new ArrayList<>(List.of(2, 5)));\nexpected.add(new ArrayList<>(List.of(3, 3)));\nexpected.add(new ArrayList<>(List.of(3, 4)));\nexpected.add(new ArrayList<>(List.of(3, 5)));\nexpected.add(new ArrayList<>(List.of(4, 3)));\nexpected.add(new ArrayList<>(List.of(4, 4)));\nexpected.add(new ArrayList<>(List.of(4, 5)));\n\nif (result.equals(expected)) {\n    System.out.println(\""PASS\"");\n} else {\n    System.out.println(\""FAIL\"");\n    System.out.println(\""  Expected: \"" + expected);\n    System.out.println(\""  Got: \"" + result);\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert get_coordinates((4, 5)) ==[[3, 4], [3, 5], [3, 6], [4, 4], [4, 5], [4, 6], [5, 4], [5, 5], [5, 6]]"", ""generated_test"": ""int[] input = new int[]{4, 5};\nList<List<Integer>> result = get_coordinates(input);\n\nList<List<Integer>> expected = new ArrayList<>();\nexpected.add(new ArrayList<>(List.of(3, 4)));\nexpected.add(new ArrayList<>(List.of(3, 5)));\nexpected.add(new ArrayList<>(List.of(3, 6)));\nexpected.add(new ArrayList<>(List.of(4, 4)));\nexpected.add(new ArrayList<>(List.of(4, 5)));\nexpected.add(new ArrayList<>(List.of(4, 6)));\nexpected.add(new ArrayList<>(List.of(5, 4)));\nexpected.add(new ArrayList<>(List.of(5, 5)));\nexpected.add(new ArrayList<>(List.of(5, 6)));\n\nif (result.equals(expected)) {\n    System.out.println(\""PASS\"");\n} else {\n    System.out.println(\""FAIL\"");\n    System.out.println(\""  Expected: \"" + expected);\n    System.out.println(\""  Got: \"" + result);\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert get_coordinates((5, 6)) == [[4, 5], [4, 6], [4, 7], [5, 5], [5, 6], [5, 7], [6, 5], [6, 6], [6, 7]]"", ""generated_test"": ""int[] input = new int[]{5, 6};\nList<List<Integer>> result = get_coordinates(input);\n\nList<List<Integer>> expected = new ArrayList<>();\nexpected.add(new ArrayList<>(List.of(4, 5)));\nexpected.add(new ArrayList<>(List.of(4, 6)));\nexpected.add(new ArrayList<>(List.of(4, 7)));\nexpected.add(new ArrayList<>(List.of(5, 5)));\nexpected.add(new ArrayList<>(List.of(5, 6)));\nexpected.add(new ArrayList<>(List.of(5, 7)));\nexpected.add(new ArrayList<>(List.of(6, 5)));\nexpected.add(new ArrayList<>(List.of(6, 6)));\nexpected.add(new ArrayList<>(List.of(6, 7)));\n\nif (result.equals(expected)) {\n    System.out.println(\""PASS\"");\n} else {\n    System.out.println(\""FAIL\"");\n    System.out.println(\""  Expected: \"" + expected);\n    System.out.println(\""  Got: \"" + result);\n}"", ""passed"": true, ""llm_validated"": false}]"
631,train,sanitized,Write a function to replace whitespaces with an underscore and vice versa in a given string.,"def replace_spaces(text):
  return """".join("" "" if c == ""_"" else (""_"" if c == "" "" else c) for c in text)","[""assert replace_spaces('Jumanji The Jungle') == 'Jumanji_The_Jungle'"", ""assert replace_spaces('The_Avengers') == 'The Avengers'"", ""assert replace_spaces('Fast and Furious') == 'Fast_and_Furious'""]","import java.util.*;

public class Solution {
    public static String replace_spaces(String text) {
        StringBuilder result = new StringBuilder();
        for (char c : text.toCharArray()) {
            if (c == '_') {
                result.append(' ');
            } else if (c == ' ') {
                result.append('_');
            } else {
                result.append(c);
            }
        }
        return result.toString();
    }
}",success,1,3,0,"[{""python_test"": ""assert replace_spaces('Jumanji The Jungle') == 'Jumanji_The_Jungle'"", ""generated_test"": ""String result = replace_spaces(\""Jumanji The Jungle\"");\nString expected = \""Jumanji_The_Jungle\"";\nif (result.equals(expected)) {\n    System.out.println(\""PASS\"");\n} else {\n    System.out.println(\""FAIL\"");\n    System.out.println(\""  Expected: \"" + expected);\n    System.out.println(\""  Got: \"" + result);\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert replace_spaces('The_Avengers') == 'The Avengers'"", ""generated_test"": ""String result = replace_spaces(\""The_Avengers\"");\nString expected = \""The Avengers\"";\nif (result.equals(expected)) {\n    System.out.println(\""PASS\"");\n} else {\n    System.out.println(\""FAIL\"");\n    System.out.println(\""  Expected: \"" + expected);\n    System.out.println(\""  Got: \"" + result);\n}"", ""passed"": true, ""llm_validated"": false}, {""python_test"": ""assert replace_spaces('Fast and Furious') == 'Fast_and_Furious'"", ""generated_test"": ""String result = replace_spaces(\""Fast and Furious\"");\nString expected = \""Fast_and_Furious\"";\nif (result.equals(expected)) {\n    System.out.println(\""PASS\"");\n} else {\n    System.out.println(\""FAIL\"");\n    System.out.println(\""  Expected: \"" + expected);\n    System.out.println(\""  Got: \"" + result);\n}"", ""passed"": true, ""llm_validated"": false}]"
